Terrain Entity Table (1345)
-------------------------------------
DIR      |Sup Elev  |Grade   |Curve  
48.2500            |-0.1214                 
48.3000            |-0.1177                 
48.3500            |-0.0922                 
48.4000            |-0.0756                 
48.4500            |-0.0657                 
48.5000            |-0.0504                 
48.5500            |-0.0473                 
48.6000            |-0.0408                 
48.6500            |-0.0447                 
48.7000            |-0.0438                 
48.7500            |-0.0587                 
48.8000            |-0.0612                 
48.8500            |-0.0492                 
48.9000            |-0.0330                 
48.9500            |-0.0197                 
49.0000            |-0.0094                 
49.0500            |0.0050                  
49.1000            |0.0281                  
49.1500            |0.0346                  
49.2000            |0.0326                  
49.2500            |0.0455                  
49.3000            |0.0518                  
49.3500            |0.0555                  
49.4000            |0.0492                  
49.4500            |0.0506                  
49.5000            |0.0454                  
49.5500            |0.0419                  
49.6000            |0.0446                  
49.6500            |0.0415                  
49.7000            |0.0419                  
49.7500            |0.0432                  
49.8000            |0.0384                  
49.8500            |0.0320                  
49.9000            |0.0299                  
49.9500            |0.0266                  
50.0000            |0.0270                  
50.0500            |0.0281                  
50.1000            |0.0344                  
50.1500            |0.0404                  
50.2000            |0.0409                  
50.2500            |0.0450                  
50.3000            |0.0351                  
50.3500            |0.0302                  
50.4000            |0.0250                  
50.4500            |0.0200                  
50.5000            |0.0168                  
50.5500            |0.0117                  
50.6000            |0.0086                  
50.6500            |0.0083                  
50.7000            |0.0074                  
50.7500            |0.0071                  
50.8000            |0.0055                  
50.8500            |0.0049                  
50.9000            |0.0060                  
50.9500            |0.0056                  
51.0000            |0.0064                  
51.0500            |0.0088                  
51.1000            |0.0113                  
51.1500            |0.0139                  
51.2000            |0.0150                  
51.2500            |0.0159                  
51.3000            |0.0137                  
51.3500            |0.0111                  
51.4000            |0.0095                  
51.4500            |0.0063                  
51.5000            |0.0051                  
51.5500            |0.0031                  
51.6000            |0.0008                  
51.6500            |0.0000                  
51.7000            |0.0003                  
51.7500            |0.0002                  
51.8000            |0.0000                  
51.8500            |0.0017                  
51.9000            |0.0041                  
51.9500            |0.0051                  
52.0000            |0.0070                  
52.0500            |0.0077                  
52.1000            |0.0081                  
52.1500            |0.0086                  
52.2000            |0.0086                  
52.2500            |0.0087                  
52.3000            |0.0068                  
52.3500            |0.0041                  
52.4000            |0.0022                  
52.4500            |0.0006                  
52.5000            |-0.0024                 
52.5500            |-0.0060                 
52.6000            |-0.0089                 
52.6500            |-0.0120                 
52.7000            |-0.0138                 
52.7500            |-0.0132                 
52.8000            |-0.0114                 
52.8500            |-0.0077                 
52.9000            |0.0006                  
52.9500            |0.0057                  
53.0000            |0.0108                  
53.0500            |0.0159                  
53.1000            |0.0146                  
53.1500            |0.0063                  
53.2000            |0.0054                  
53.2500            |0.0120                  
53.3000            |0.0149                  
53.3500            |0.0167                  
53.4000            |0.0164                  
53.4500            |0.0124                  
53.5000            |0.0022                  
53.5500            |-0.0103                 
53.6000            |-0.0180                 
53.6500            |-0.0303                 
53.7000            |-0.0364                 
53.7500            |-0.0293                 
53.8000            |-0.0281                 
53.8500            |-0.0270                 
53.9000            |-0.0264                 
53.9500            |-0.0190                 
54.0000            |-0.0070                 
54.0500            |-0.0012                 
54.1000            |-0.0076                 
54.1500            |-0.0106                 
54.2000            |0.0017                  
54.2500            |0.0176                  
54.3000            |0.0344                  
54.3500            |0.0394                  
54.4000            |0.0436                  
54.4500            |0.0441                  
54.5000            |0.0478                  
54.5500            |0.0523                  
54.6000            |0.0603                  
54.6500            |0.0625                  
54.7000            |0.0616                  
54.7500            |0.0532                  
54.8000            |0.0410                  
54.8500            |0.0307                  
54.9000            |0.0250                  
54.9500            |0.0335                  
55.0000            |0.0347                  
55.0500            |0.0317                  
55.1000            |0.0084                  
55.1500            |0.0001                  
55.2000            |0.0075                  
55.2500            |0.0116                  
55.3000            |0.0240                  
55.3500            |0.0315                  
55.4000            |0.0345                  
55.4500            |0.0315                  
55.5000            |0.0225                  
55.5500            |0.0264                  
55.6000            |0.0290                  
55.6500            |0.0176                  
55.7000            |0.0171                  
55.7500            |0.0183                  
55.8000            |0.0111                  
55.8500            |0.0015                  
55.9000            |0.0041                  
55.9500            |0.0153                  
56.0000            |-0.0001                 
56.0500            |-0.0154                 
56.1000            |-0.0065                 
56.1500            |-0.0047                 
56.2000            |-0.0106                 
56.2500            |-0.0092                 
56.3000            |0.0138                  
56.3500            |0.0250                  
56.4000            |0.0252                  
56.4500            |0.0403                  
56.5000            |0.0557                  
56.5500            |0.0563                  
56.6000            |0.0568                  
56.6500            |0.0526                  
56.7000            |0.0472                  
56.7500            |0.0358                  
56.8000            |0.0209                  
56.8500            |0.0157                  
56.9000            |0.0159                  
56.9500            |0.0190                  
57.0000            |0.0174                  
57.0500            |0.0174                  
57.1000            |0.0123                  
57.1500            |0.0118                  
57.2000            |0.0073                  
57.2500            |0.0081                  
57.3000            |0.0176                  
57.3500            |0.0298                  
57.4000            |0.0351                  
57.4500            |0.0284                  
57.5000            |0.0253                  
57.5500            |0.0262                  
57.6000            |0.0280                  
57.6500            |0.0294                  
57.7000            |0.0255                  
57.7500            |0.0197                  
57.8000            |0.0135                  
57.8500            |0.0077                  
57.9000            |-0.0027                 
57.9500            |-0.0175                 
58.0000            |-0.0198                 
58.0500            |-0.0190                 
58.1000            |-0.0231                 
58.1500            |-0.0150                 
58.2000            |-0.0133                 
58.2500            |-0.0103                 
58.3000            |-0.0073                 
58.3500            |-0.0124                 
58.4000            |-0.0124                 
58.4500            |-0.0106                 
58.5000            |-0.0113                 
58.5500            |-0.0114                 
58.6000            |-0.0071                 
58.6500            |0.0007                  
58.7000            |-0.0032                 
58.7500            |-0.0110                 
58.8000            |-0.0122                 
58.8500            |-0.0160                 
58.9000            |-0.0172                 
58.9500            |-0.0243                 
59.0000            |-0.0218                 
59.0500            |-0.0152                 
59.1000            |-0.0158                 
59.1500            |-0.0178                 
59.2000            |-0.0136                 
59.2500            |-0.0126                 
59.3000            |-0.0193                 
59.3500            |-0.0287                 
59.4000            |-0.0290                 
59.4500            |-0.0255                 
59.5000            |-0.0284                 
59.5500            |-0.0286                 
59.6000            |-0.0262                 
59.6500            |-0.0160                 
59.7000            |-0.0082                 
59.7500            |-0.0124                 
59.8000            |-0.0135                 
59.8500            |-0.0142                 
59.9000            |-0.0140                 
59.9500            |0.0032                  
60.0000            |0.0179                  
60.0500            |0.0299                  
60.1000            |0.0311                  
60.1500            |0.0332                  
60.2000            |0.0411                  
60.2500            |0.0378                  
60.3000            |0.0408                  
60.3500            |0.0448                  
60.4000            |0.0458                  
60.4500            |0.0403                  
60.5000            |0.0359                  
60.5500            |0.0358                  
60.6000            |0.0300                  
60.6500            |0.0168                  
60.7000            |0.0195                  
60.7500            |0.0217                  
60.8000            |0.0205                  
60.8500            |0.0216                  
60.9000            |0.0256                  
60.9500            |0.0329                  
61.0000            |0.0328                  
61.0500            |0.0299                  
61.1000            |0.0237                  
61.1500            |0.0173                  
61.2000            |0.0193                  
61.2500            |0.0239                  
61.3000            |0.0237                  
61.3500            |0.0261                  
61.4000            |0.0184                  
61.4500            |0.0113                  
61.5000            |0.0018                  
61.5500            |-0.0061                 
61.6000            |-0.0061                 
61.6500            |-0.0060                 
61.7000            |-0.0082                 
61.7500            |-0.0083                 
61.8000            |-0.0065                 
61.8500            |-0.0048                 
61.9000            |-0.0047                 
61.9500            |-0.0023                 
62.0000            |0.0005                  
62.0500            |0.0061                  
62.1000            |0.0124                  
62.1500            |0.0127                  
62.2000            |0.0132                  
62.2500            |0.0152                  
62.3000            |0.0156                  
62.3500            |0.0133                  
62.4000            |0.0114                  
62.4500            |0.0093                  
62.5000            |0.0076                  
62.5500            |0.0051                  
62.6000            |0.0017                  
62.6500            |-0.0006                 
62.7000            |-0.0032                 
62.7500            |0.0052                  
62.8000            |0.0098                  
62.8500            |0.0047                  
62.9000            |0.0019                  
62.9500            |-0.0006                 
63.0000            |0.0002                  
63.0500            |0.0017                  
63.1000            |0.0055                  
63.1500            |0.0091                  
63.2000            |0.0095                  
63.2500            |0.0069                  
63.3000            |0.0087                  
63.3500            |0.0045                  
63.4000            |0.0026                  
63.4500            |0.0037                  
63.5000            |0.0049                  
63.5500            |0.0019                  
63.6000            |-0.0051                 
63.6500            |-0.0034                 
63.7000            |-0.0017                 
63.7500            |-0.0054                 
63.8000            |-0.0068                 
63.8500            |-0.0054                 
63.9000            |-0.0080                 
63.9500            |-0.0115                 
64.0000            |-0.0093                 
64.0500            |-0.0036                 
64.1000            |0.0019                  
64.1500            |0.0047                  
64.2000            |0.0037                  
64.2500            |0.0009                  
64.3000            |0.0049                  
64.3500            |0.0099                  
64.4000            |0.0132                  
64.4500            |0.0114                  
64.5000            |0.0038                  
64.5500            |0.0007                  
64.6000            |0.0004                  
64.6500            |-0.0006                 
64.7000            |-0.0021                 
64.7500            |0.0017                  
64.8000            |0.0048                  
64.8500            |0.0063                  
64.9000            |0.0085                  
64.9500            |0.0115                  
65.0000            |0.0132                  
65.0500            |0.0124                  
65.1000            |0.0054                  
65.1500            |-0.0006                 
65.2000            |-0.0068                 
65.2500            |-0.0050                 
65.3000            |-0.0018                 
65.3500            |-0.0019                 
65.4000            |-0.0022                 
65.4500            |-0.0047                 
65.5000            |-0.0033                 
65.5500            |-0.0079                 
65.6000            |-0.0115                 
65.6500            |-0.0113                 
65.7000            |-0.0105                 
65.7500            |-0.0153                 
65.8000            |-0.0166                 
65.8500            |-0.0192                 
65.9000            |-0.0169                 
65.9500            |-0.0127                 
66.0000            |-0.0073                 
66.0500            |-0.0050                 
66.1000            |-0.0029                 
66.1500            |0.0007                  
66.2000            |-0.0008                 
66.2500            |-0.0004                 
66.3000            |0.0002                  
66.3500            |0.0008                  
66.4000            |-0.0040                 
66.4500            |-0.0053                 
66.5000            |0.0022                  
66.5500            |0.0152                  
66.6000            |0.0199                  
66.6500            |0.0234                  
66.7000            |0.0260                  
66.7500            |0.0278                  
66.8000            |0.0349                  
66.8500            |0.0429                  
66.9000            |0.0472                  
66.9500            |0.0398                  
67.0000            |0.0338                  
67.0500            |0.0307                  
67.1000            |0.0245                  
67.1500            |0.0230                  
67.2000            |0.0221                  
67.2500            |0.0248                  
67.3000            |0.0211                  
67.3500            |0.0183                  
67.4000            |0.0181                  
67.4500            |0.0174                  
67.5000            |0.0145                  
67.5500            |0.0174                  
67.6000            |0.0166                  
67.6500            |0.0150                  
67.7000            |0.0122                  
67.7500            |0.0159                  
67.8000            |0.0223                  
67.8500            |0.0238                  
67.9000            |0.0276                  
67.9500            |0.0267                  
68.0000            |0.0243                  
68.0500            |0.0215                  
68.1000            |0.0248                  
68.1500            |0.0279                  
68.2000            |0.0272                  
68.2500            |0.0202                  
68.3000            |0.0070                  
68.3500            |-0.0058                 
68.4000            |-0.0122                 
68.4500            |-0.0182                 
68.5000            |-0.0247                 
68.5500            |-0.0319                 
68.6000            |-0.0391                 
68.6500            |-0.0480                 
68.7000            |-0.0542                 
68.7500            |-0.0449                 
68.8000            |-0.0377                 
68.8500            |-0.0272                 
68.9000            |-0.0136                 
68.9500            |-0.0025                 
69.0000            |0.0095                  
69.0500            |0.0151                  
69.1000            |0.0262                  
69.1500            |0.0368                  
69.2000            |0.0405                  
69.2500            |0.0387                  
69.3000            |0.0523                  
69.3500            |0.0668                  
69.4000            |0.0792                  
69.4500            |0.0894                  
69.5000            |0.1064                  
69.5500            |0.1111                  
69.6000            |0.1068                  
69.6500            |0.1091                  
69.7000            |0.1095                  
69.7500            |0.1151                  
69.8000            |0.1214                  
69.8500            |0.1378                  
69.9000            |0.1461                  
69.9500            |0.1569                  
70.0000            |0.1636                  
70.0500            |0.1791                  
70.1000            |0.1948                  
70.1500            |0.1994                  
70.2000            |0.2043                  
70.2500            |0.2095                  
70.3000            |0.2126                  
70.3500            |0.1987                  
70.4000            |0.1873                  
70.4500            |0.1790                  
70.5000            |0.1611                  
70.5500            |0.1279                  
70.6000            |0.1011                  
70.6500            |0.0551                  
70.7000            |0.0613                  
70.7500            |0.0860                  
70.8000            |0.0584                  
70.8500            |0.0374                  
70.9000            |0.0054                  
70.9500            |-0.0174                 
71.0000            |-0.0389                 
71.0500            |-0.0528                 
71.1000            |-0.0544                 
71.1500            |-0.0714                 
71.2000            |-0.0850                 
71.2500            |-0.0799                 
71.3000            |-0.0891                 
71.3500            |-0.0925                 
71.4000            |-0.0829                 
71.4500            |-0.0699                 
71.5000            |-0.0634                 
71.5500            |-0.0904                 
71.6000            |-0.0881                 
71.6500            |-0.0797                 
71.7000            |-0.0819                 
71.7500            |-0.0969                 
71.8000            |-0.0936                 
71.8500            |-0.0945                 
71.9000            |-0.1195                 
71.9500            |-0.1329                 
72.0000            |-0.1106                 
72.0500            |-0.0991                 
72.1000            |-0.0969                 
72.1500            |-0.0964                 
72.2000            |-0.1104                 
72.2500            |-0.1168                 
72.3000            |-0.1173                 
72.3500            |-0.1094                 
72.4000            |-0.0980                 
72.4500            |-0.0913                 
72.5000            |-0.0893                 
72.5500            |-0.0807                 
72.6000            |-0.0694                 
72.6500            |-0.0598                 
72.7000            |-0.0516                 
72.7500            |-0.0432                 
72.8000            |-0.0385                 
72.8500            |-0.0373                 
72.9000            |-0.0289                 
72.9500            |-0.0221                 
73.0000            |-0.0168                 
73.0500            |-0.0214                 
73.1000            |-0.0275                 
73.1500            |-0.0366                 
73.2000            |-0.0489                 
73.2500            |-0.0628                 
73.3000            |-0.0899                 
73.3500            |-0.1129                 
73.4000            |-0.1370                 
73.4500            |-0.1600                 
73.5000            |-0.1890                 
73.5500            |-0.2196                 
73.6000            |-0.2480                 
73.6500            |-0.2748                 
73.7000            |-0.3005                 
73.7500            |-0.3242                 
73.8000            |-0.3497                 
73.8500            |-0.3739                 
73.9000            |-0.3872                 
73.9500            |-0.4038                 
74.0000            |-0.4171                 
74.0500            |-0.4349                 
74.1000            |-0.4410                 
74.1500            |-0.4485                 
74.2000            |-0.4599                 
74.2500            |-0.4654                 
74.3000            |-0.4678                 
74.3500            |-0.4740                 
74.4000            |-0.4847                 
74.4500            |-0.4930                 
74.5000            |-0.5158                 
74.5500            |-0.5347                 
74.6000            |-0.5596                 
74.6500            |-0.5745                 
74.7000            |-0.5757                 
74.7500            |-0.5699                 
74.8000            |-0.5652                 
74.8500            |-0.5747                 
74.9000            |-0.5828                 
74.9500            |-0.5785                 
75.0000            |-0.5712                 
75.0500            |-0.5676                 
75.1000            |-0.5572                 
75.1500            |-0.5609                 
75.2000            |-0.5693                 
75.2500            |-0.5730                 
75.3000            |-0.5700                 
75.3500            |-0.5637                 
75.4000            |-0.5701                 
75.4500            |-0.5636                 
75.5000            |-0.5644                 
75.5500            |-0.5716                 
75.6000            |-0.5739                 
75.6500            |-0.5617                 
75.7000            |-0.5542                 
75.7500            |-0.5613                 
75.8000            |-0.5639                 
75.8500            |-0.5691                 
75.9000            |-0.5737                 
75.9500            |-0.5686                 
76.0000            |-0.5501                 
76.0500            |-0.5351                 
76.1000            |-0.5333                 
76.1500            |-0.5085                 
76.2000            |-0.4735                 
76.2500            |-0.4457                 
76.3000            |-0.4165                 
76.3500            |-0.3783                 
76.4000            |-0.3456                 
76.4500            |-0.3358                 
76.5000            |-0.3295                 
76.5500            |-0.2967                 
76.6000            |-0.2718                 
76.6500            |-0.2498                 
76.7000            |-0.2273                 
76.7500            |-0.2111                 
76.8000            |-0.1994                 
76.8500            |-0.1924                 
76.9000            |-0.1702                 
76.9500            |-0.1403                 
77.0000            |-0.1241                 
77.0500            |-0.1212                 
77.1000            |-0.1187                 
77.1500            |-0.1148                 
77.2000            |-0.1086                 
77.2500            |-0.0962                 
77.3000            |-0.0757                 
77.3500            |-0.0662                 
77.4000            |-0.0605                 
77.4500            |-0.0481                 
77.5000            |-0.0216                 
77.5500            |-0.0115                 
77.6000            |-0.0088                 
77.6500            |-0.0009                 
77.7000            |0.0060                  
77.7500            |-0.0028                 
77.8000            |-0.0226                 
77.8500            |-0.0233                 
77.9000            |-0.0185                 
77.9500            |-0.0224                 
78.0000            |-0.0311                 
78.0500            |-0.0263                 
78.1000            |-0.0258                 
78.1500            |-0.0327                 
78.2000            |-0.0289                 
78.2500            |-0.0169                 
78.3000            |-0.0126                 
78.3500            |-0.0210                 
78.4000            |-0.0257                 
78.4500            |-0.0308                 
78.5000            |-0.0321                 
78.5500            |-0.0245                 
78.6000            |-0.0174                 
78.6500            |-0.0143                 
78.7000            |-0.0178                 
78.7500            |-0.0191                 
78.8000            |-0.0160                 
78.8500            |-0.0048                 
78.9000            |0.0017                  
78.9500            |0.0058                  
79.0000            |0.0029                  
79.0500            |0.0019                  
79.1000            |-0.0005                 
79.1500            |-0.0040                 
79.2000            |-0.0051                 
79.2500            |-0.0129                 
79.3000            |-0.0184                 
79.3500            |-0.0267                 
79.4000            |-0.0242                 
79.4500            |-0.0265                 
79.5000            |-0.0257                 
79.5500            |-0.0284                 
79.6000            |-0.0281                 
79.6500            |-0.0335                 
79.7000            |-0.0334                 
79.7500            |-0.0271                 
79.8000            |-0.0184                 
79.8500            |-0.0059                 
79.9000            |-0.0097                 
79.9500            |-0.0072                 
80.0000            |-0.0148                 
80.0500            |-0.0192                 
80.1000            |-0.0154                 
80.1500            |-0.0037                 
80.2000            |0.0001                  
80.2500            |0.0010                  
80.3000            |-0.0042                 
80.3500            |-0.0069                 
80.4000            |-0.0244                 
80.4500            |-0.0331                 
80.5000            |-0.0343                 
80.5500            |-0.0419                 
80.6000            |-0.0426                 
80.6500            |-0.0417                 
80.7000            |-0.0302                 
80.7500            |-0.0063                 
80.8000            |0.0063                  
80.8500            |0.0108                  
80.9000            |0.0097                  
80.9500            |0.0086                  
81.0000            |0.0148                  
81.0500            |0.0178                  
81.1000            |0.0233                  
81.1500            |0.0211                  
81.2000            |0.0194                  
81.2500            |0.0213                  
81.3000            |0.0181                  
81.3500            |0.0141                  
81.4000            |0.0152                  
81.4500            |0.0317                  
81.5000            |0.0330                  
81.5500            |0.0279                  
81.6000            |0.0184                  
81.6500            |0.0099                  
81.7000            |0.0016                  
81.7500            |-0.0143                 
81.8000            |-0.0089                 
81.8500            |0.0035                  
81.9000            |0.0091                  
81.9500            |0.0099                  
82.0000            |0.0226                  
82.0500            |0.0264                  
82.1000            |0.0209                  
82.1500            |0.0107                  
82.2000            |0.0048                  
82.2500            |-0.0113                 
82.3000            |-0.0177                 
82.3500            |-0.0166                 
82.4000            |-0.0202                 
82.4500            |-0.0182                 
82.5000            |-0.0168                 
82.5500            |-0.0087                 
82.6000            |-0.0172                 
82.6500            |-0.0196                 
82.7000            |-0.0152                 
82.7500            |-0.0149                 
82.8000            |-0.0167                 
82.8500            |-0.0202                 
82.9000            |-0.0177                 
82.9500            |-0.0221                 
83.0000            |-0.0252                 
83.0500            |-0.0240                 
83.1000            |-0.0163                 
83.1500            |-0.0089                 
83.2000            |-0.0074                 
83.2500            |-0.0057                 
83.3000            |-0.0076                 
83.3500            |-0.0140                 
83.4000            |-0.0211                 
83.4500            |-0.0263                 
83.5000            |-0.0266                 
83.5500            |-0.0259                 
83.6000            |-0.0243                 
83.6500            |-0.0224                 
83.7000            |-0.0201                 
83.7500            |-0.0171                 
83.8000            |-0.0151                 
83.8500            |-0.0142                 
83.9000            |-0.0127                 
83.9500            |-0.0122                 
84.0000            |-0.0103                 
84.0500            |-0.0075                 
84.1000            |-0.0047                 
84.1500            |-0.0044                 
84.2000            |-0.0058                 
84.2500            |-0.0055                 
84.3000            |-0.0047                 
84.3500            |-0.0012                 
84.4000            |0.0013                  
84.4500            |0.0035                  
84.5000            |0.0023                  
84.5500            |0.0014                  
84.6000            |0.0016                  
84.6500            |-0.0004                 
84.7000            |-0.0008                 
84.7500            |0.0007                  
84.8000            |0.0039                  
84.8500            |0.0053                  
84.9000            |0.0096                  
84.9500            |0.0155                  
85.0000            |0.0229                  
85.0500            |0.0346                  
85.1000            |0.0455                  
85.1500            |0.0525                  
85.2000            |0.0568                  
85.2500            |0.0494                  
85.3000            |0.0471                  
85.3500            |0.0459                  
85.4000            |0.0536                  
85.4500            |0.0585                  
85.5000            |0.0534                  
85.5500            |0.0541                  
85.6000            |0.0523                  
85.6500            |0.0529                  
85.7000            |0.0515                  
85.7500            |0.0452                  
85.8000            |0.0303                  
85.8500            |0.0150                  
85.9000            |0.0117                  
85.9500            |0.0122                  
86.0000            |-0.0003                 
86.0500            |-0.0110                 
86.1000            |-0.0073                 
86.1500            |-0.0033                 
86.2000            |-0.0049                 
86.2500            |-0.0030                 
86.3000            |0.0019                  
86.3500            |0.0009                  
86.4000            |-0.0014                 
86.4500            |0.0026                  
86.5000            |0.0000                  
86.5500            |-0.0092                 
86.6000            |-0.0132                 
86.6500            |-0.0047                 
86.7000            |-0.0024                 
86.7500            |-0.0032                 
86.8000            |-0.0007                 
86.8500            |0.0007                  
86.9000            |-0.0030                 
86.9500            |-0.0066                 
87.0000            |-0.0026                 
87.0500            |-0.0103                 
87.1000            |-0.0193                 
87.1500            |-0.0250                 
87.2000            |-0.0194                 
87.2500            |-0.0183                 
87.3000            |-0.0162                 
87.3500            |-0.0175                 
87.4000            |-0.0123                 
87.4500            |-0.0012                 
87.5000            |0.0088                  
87.5500            |0.0137                  
87.6000            |0.0144                  
87.6500            |0.0189                  
87.7000            |0.0216                  
87.7500            |0.0239                  
87.8000            |0.0253                  
87.8500            |0.0306                  
87.9000            |0.0346                  
87.9500            |0.0358                  
88.0000            |0.0325                  
88.0500            |0.0278                  
88.1000            |0.0229                  
88.1500            |0.0172                  
88.2000            |0.0132                  
88.2500            |0.0071                  
88.3000            |0.0010                  
88.3500            |-0.0026                 
88.4000            |-0.0080                 
88.4500            |-0.0128                 
88.5000            |-0.0146                 
88.5500            |-0.0140                 
88.6000            |-0.0319                 
88.6500            |-0.0534                 
88.7000            |-0.0684                 
88.7500            |-0.0838                 
88.8000            |-0.0989                 
88.8500            |-0.1144                 
88.9000            |-0.1310                 
88.9500            |-0.1495                 
89.0000            |-0.1675                 
89.0500            |-0.1820                 
89.1000            |-0.1874                 
89.1500            |-0.1945                 
89.2000            |-0.1776                 
89.2500            |-0.1619                 
89.3000            |-0.1298                 
89.3500            |-0.1083                 
89.4000            |-0.0773                 
89.4500            |-0.0451                 
89.5000            |-0.0347                 
89.5500            |-0.0177                 
89.6000            |-0.0015                 
89.6500            |0.0172                  
89.7000            |0.0246                  
89.7500            |0.0563                  
89.8000            |0.0805                  
89.8500            |0.1060                  
89.9000            |0.1112                  
89.9500            |0.1215                  
90.0000            |0.1202                  
90.0500            |0.1075                  
90.1000            |0.1041                  
90.1500            |0.0933                  
90.2000            |0.0911                  
90.2500            |0.0804                  
90.3000            |0.0852                  
90.3500            |0.0749                  
90.4000            |0.0651                  
90.4500            |0.0581                  
90.5000            |0.0678                  
90.5500            |0.0730                  
90.6000            |0.0674                  
90.6500            |0.0725                  
90.7000            |0.0655                  
90.7500            |0.0499                  
90.8000            |0.0275                  
90.8500            |0.0250                  
90.9000            |0.0149                  
90.9500            |0.0110                  
91.0000            |0.0124                  
91.0500            |0.0180                  
91.1000            |0.0243                  
91.1500            |0.0294                  
91.2000            |0.0329                  
91.2500            |0.0349                  
91.3000            |0.0303                  
91.3500            |0.0226                  
91.4000            |0.0188                  
91.4500            |0.0128                  
91.5000            |0.0091                  
91.5500            |0.0087                  
91.6000            |0.0114                  
91.6500            |0.0116                  
91.7000            |0.0103                  
91.7500            |0.0128                  
91.8000            |0.0155                  
91.8500            |0.0226                  
91.9000            |0.0260                  
91.9500            |0.0254                  
92.0000            |0.0326                  
92.0500            |0.0498                  
92.1000            |0.0604                  
92.1500            |0.0736                  
92.2000            |0.0878                  
92.2500            |0.1014                  
92.3000            |0.1062                  
92.3500            |0.0953                  
92.4000            |0.0887                  
92.4500            |0.0751                  
92.5000            |0.0610                  
92.5500            |0.0456                  
92.6000            |0.0308                  
92.6500            |0.0141                  
92.7000            |-0.0052                 
92.7500            |-0.0222                 
92.8000            |-0.0284                 
92.8500            |-0.0433                 
92.9000            |-0.0543                 
92.9500            |-0.0555                 
93.0000            |-0.0596                 
93.0500            |-0.0587                 
93.1000            |-0.0597                 
93.1500            |-0.0470                 
93.2000            |-0.0410                 
93.2500            |-0.0358                 
93.3000            |-0.0220                 
93.3500            |-0.0081                 
93.4000            |-0.0047                 
93.4500            |-0.0018                 
93.5000            |0.0006                  
93.5500            |0.0026                  
93.6000            |-0.0049                 
93.6500            |-0.0155                 
93.7000            |-0.0223                 
93.7500            |-0.0303                 
93.8000            |-0.0349                 
93.8500            |-0.0367                 
93.9000            |-0.0349                 
93.9500            |-0.0310                 
94.0000            |-0.0271                 
94.0500            |-0.0220                 
94.1000            |-0.0137                 
94.1500            |-0.0088                 
94.2000            |-0.0020                 
94.2500            |0.0008                  
94.3000            |0.0024                  
94.3500            |0.0032                  
94.4000            |0.0038                  
94.4500            |0.0054                  
94.5000            |0.0032                  
94.5500            |0.0062                  
94.6000            |0.0098                  
94.6500            |0.0111                  
94.7000            |0.0124                  
94.7500            |0.0129                  
94.8000            |0.0142                  
94.8500            |0.0098                  
94.9000            |0.0025                  
94.9500            |0.0075                  
95.0000            |0.0084                  
95.0500            |0.0092                  
95.1000            |0.0011                  
95.1500            |-0.0051                 
95.2000            |-0.0062                 
95.2500            |-0.0030                 
95.3000            |0.0053                  
95.3500            |0.0101                  
95.4000            |0.0081                  
95.4500            |0.0000                  
95.5000            |-0.0050                 
95.5500            |-0.0137                 
95.6000            |-0.0215                 
95.6500            |-0.0300                 
95.7000            |-0.0294                 
95.7500            |-0.0370                 
95.8000            |-0.0426                 
95.8500            |-0.0499                 
95.9000            |-0.0486                 
95.9500            |-0.0520                 
96.0000            |-0.0568                 
96.0500            |-0.0576                 
96.1000            |-0.0541                 
96.1500            |-0.0542                 
96.2000            |-0.0560                 
96.2500            |-0.0500                 
96.3000            |-0.0449                 
96.3500            |-0.0363                 
96.4000            |-0.0372                 
96.4500            |-0.0465                 
96.5000            |-0.0535                 
96.5500            |-0.0720                 
96.6000            |-0.0934                 
96.6500            |-0.1134                 
96.7000            |-0.1421                 
96.7500            |-0.1699                 
96.8000            |-0.2001                 
96.8500            |-0.2224                 
96.9000            |-0.2424                 
96.9500            |-0.2622                 
97.0000            |-0.2838                 
97.0500            |-0.3140                 
97.1000            |-0.3458                 
97.1500            |-0.3577                 
